Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File.1	Treatment	Saturation	selec.file	ID	year	extsn	cuts	org.sound.file	old.selec
373.318623122	373.459572137	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	4.102623122	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	144	Spectrogram 1	1	1764.7	12352.9	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	6
374.131596907	374.275062869	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	4.915596907	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	145	Spectrogram 1	1	2117.6	12882.4	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	7
374.83885893	374.982324891	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	5.62285893	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146	Spectrogram 1	1	1764.7	11647.1	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	8
375.5863921	375.727341115	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	6.3703921	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	147	Spectrogram 1	1	1764.7	12176.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	9
376.439637031	376.580586047	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	7.223637031	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	148	Spectrogram 1	1	1764.7	12176.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	10
383.706062146	383.859595894	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	14.490062146	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	149	Spectrogram 1	1	2117.6	11823.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	11
384.269858206	384.415841115	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	15.053858206	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	150	Spectrogram 1	1	1588.2	12176.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	12
384.856306777	384.999772739	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	15.640306777	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	151	Spectrogram 1	1	2470.6	12000	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	13
385.543433226	385.689416135	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	16.327433226	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	152	Spectrogram 1	1	2470.6	12352.9	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	14
386.248178302	386.389127317	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	17.032178302	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	153	Spectrogram 1	1	1941.2	12352.9	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	15
386.988160633	387.131626594	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	17.772160633	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	154	Spectrogram 1	1	2470.6	11823.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	16
387.750795483	387.886710605	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	18.534795483	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	155	Spectrogram 1	1	1764.7	11294.1	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	17
388.591455681	388.739955536	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	19.375455681	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	156	Spectrogram 1	1	1764.7	11470.6	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	18
389.316336331	389.454768399	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	20.100336331	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	157	Spectrogram 1	1	2647.1	10941.2	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	19
390.041216981	390.167064316	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	20.825216981	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	158	Spectrogram 1	1	2470.6	12352.9	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	After_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	20
407.89805282	408.0310947	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	17.32205282	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	159	Spectrogram 1	1	2370.9	11105.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	1
407.403897264	407.510330768	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	16.827897264	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	160	Spectrogram 1	1	2870	9982.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	2
406.928747689	407.057988373	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	16.352747689	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	161	Spectrogram 1	1	3993.1	10232.3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	3
406.423188543	406.541025637	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	15.847188543	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	162	Spectrogram 1	1	2745.2	9982.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	4
405.932834184	406.039267688	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	15.356834184	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	163	Spectrogram 1	1	3493.9	9982.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	5
405.450082218	405.545112132	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	14.874082218	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	164	Spectrogram 1	1	4367.4	10856.2	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	6
404.963529055	405.050956576	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	14.387529055	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	165	Spectrogram 1	1	3369.2	9857.9	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	7
404.450367516	404.552999824	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	13.874367516	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	166	Spectrogram 1	1	3743.5	10232.3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	8
403.96761555	404.058844268	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	13.39161555	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	167	Spectrogram 1	1	4617	10232.3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	9
403.484863582	403.583694693	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	12.908863582	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	168	Spectrogram 1	1	4367.4	10481.8	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	Before_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	10
431.495881203	431.590911118	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	40.919881203	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	169	Spectrogram 1	1	4492.2	10606.6	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	11
431.062544792	431.15377351	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	40.486544792	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	170	Spectrogram 1	1	5490.5	10357	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	12
432.016645135	432.11167505	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	41.440645135	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	171	Spectrogram 1	1	5490.5	9982.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	13
432.776884452	432.860510777	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	42.200884452	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	172	Spectrogram 1	1	5740	10856.2	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	14
433.240630437	433.324256762	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	42.664630437	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	173	Spectrogram 1	1	5116.1	9857.9	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	15
433.700575224	433.803207531	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	43.124575224	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	174	Spectrogram 1	1	5365.7	10606.6	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	16
434.156718814	434.255549925	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	43.580718814	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	175	Spectrogram 1	1	5116.1	9982.7	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	After_interaction	NA	176.SUR.2013.3.18.07.17.(1)-C1_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	176.SUR.2013.3.18.07.17.(1)-C1_audio.mp3	17
445.939861875	446.035740673	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	9.715861875	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176	Spectrogram 1	1	1764.7	12176.5	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	1
445.180501787	445.287886042	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	8.956501787	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	177	Spectrogram 1	1	2647.1	12529.4	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	2
444.528525955	444.620569602	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	8.304525955	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	178	Spectrogram 1	1	2647.1	12000	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	3
443.968593769	444.045296809	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	7.744593769	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	179	Spectrogram 1	1	2117.6	12000	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	4
443.090343977	443.178552472	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	6.866343977	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	180	Spectrogram 1	1	2117.6	10941.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	5
442.465214208	442.568763311	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	6.241214208	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	181	Spectrogram 1	1	2470.6	11470.6	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	6
441.97814991	442.070193557	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	5.75414991	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	182	Spectrogram 1	1	1588.2	10588.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	7
441.494920764	441.60614017	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	5.270920764	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	183	Spectrogram 1	1	2294.1	10941.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	8
441.011691617	441.11524072	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	4.787691617	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	184	Spectrogram 1	1	2647.1	10941.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	9
440.329034575	440.41724307	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	4.105034575	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	185	Spectrogram 1	1	1941.2	11117.6	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	Before_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	10
452.152808032	452.260192286	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	15.928808032	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	186	Spectrogram 1	1	2470.6	12000	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	11
452.532488075	452.632202026	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	16.308488075	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	187	Spectrogram 1	1	2470.6	10588.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	12
452.931343879	453.031057829	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	16.707343879	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	188	Spectrogram 1	1	2470.6	11117.6	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	13
453.34554029	453.468265152	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	17.12154029	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	189	Spectrogram 1	1	2647.1	10764.7	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	14
453.786582765	453.893967019	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	17.562582765	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	190	Spectrogram 1	1	2470.6	10588.2	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	15
454.25830645	454.369525857	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	18.03430645	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	191	Spectrogram 1	1	2294.1	11294.1	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	After_interaction	NA	176.SUR.2013.3.22.06.58.(1)-C6_audio.Table.1.selections.txt	176	2013	mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	176.SUR.2013.3.22.06.58.(1)-C6_audio.mp3	16
