"sound.files","selec","start","end","bottom.freq","top.freq","orig.sound.file","label"
"calibration_sound_for_audiomoths_and_soundmeter.wav",427,1064.8975,1065.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",428,1065.1975,1065.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",429,1065.4975,1065.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",430,1065.7975,1065.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",431,1066.0975,1066.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",432,1067.2975,1067.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",433,1067.5975,1067.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",434,1067.8975,1068.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",435,1068.1975,1068.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",436,1068.4975,1068.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",437,1068.7975,1068.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",438,1069.0975,1069.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",439,1069.3975,1069.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",440,1069.6975,1069.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",441,1069.9975,1070.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",442,1071.1975,1071.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",443,1071.4975,1071.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",444,1071.7975,1071.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",445,1072.0975,1072.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",446,1072.3975,1072.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",447,1072.6975,1072.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",448,1072.9975,1073.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",449,1073.2975,1073.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",450,1073.5975,1073.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",451,1073.8975,1074.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",452,1075.0975,1075.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",453,1075.3975,1075.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",454,1075.6975,1075.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",455,1075.9975,1076.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",456,1076.2975,1076.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",457,1076.5975,1076.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",458,1076.8975,1077.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",459,1077.1975,1077.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",460,1077.4975,1077.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",461,1077.7975,1077.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",462,1078.9975,1079.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",463,1079.2975,1079.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",464,1079.5975,1079.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",465,1079.8975,1080.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",466,1080.1975,1080.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",467,1080.4975,1080.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",468,1080.7975,1080.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",469,1081.0975,1081.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",470,1081.3975,1081.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",471,1081.6975,1081.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",472,1082.8975,1083.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",473,1083.1975,1083.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",474,1083.4975,1083.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",475,1083.7975,1083.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",476,1084.0975,1084.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",477,1084.3975,1084.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",478,1084.6975,1084.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",479,1084.9975,1085.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",480,1085.2975,1085.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",481,1085.5975,1085.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",482,1086.7975,1087.795,1.08333333333333,2.91666666666667,"end_marker","end_marker"
